sample_id,lon,lat,state,district,event_date,elevation,slope_deg,aspect_sin,aspect_cos,plan_curv,prof_curv,tri,twi,relief_500m,rain_1d,rain_3d,rain_7d,rain_15d,rain_30d,api,rain_annual_mean,label,label_conf,loc_accuracy_km,trigger,size,category,fatalities,source,hq_location,block_id,split
f4f67719bc1a8caa,93.78,24.12,Manipur,Chandel,2010-07-06,986.7838,25.0527,-0.5309,0.8474,-0.0008,-0.001,31.321,12.8524,232.6445,0.0,28.3667,68.2516,115.676,281.8824,77.9823,1730.1724,0,1.0,0.05,none,none,none,0,none,1,220009,train
05d43d4eb92fef89,94.38,25.4,Manipur,Senapati,2014-09-24,898.5128,29.1867,-0.4779,0.8784,0.0004,0.0011,37.5758,12.6048,242.1974,16.8498,43.3908,65.0938,84.8021,182.9753,74.0627,1582.398,0,1.0,0.05,none,none,none,0,none,1,250014,train
7c79e66601feba75,91.0,25.88,Meghalaya,East Garo Hills,2010-06-03,69.6354,0.2315,0.9681,-0.2504,0.0497,1e-04,0.6134,17.6203,78.0021,19.1831,88.4076,117.9999,217.7677,384.8124,148.019,1971.9532,0,1.0,0.05,none,none,none,0,none,1,110016,train
2af2bff2111bf21d,95.28,28.1,Arunachal Pradesh,East Siang,2010-07-29,296.393,23.0966,-0.0,1.0,-0.0038,-0.0011,25.2843,13.0138,270.2736,6.2648,8.5344,53.7356,153.3512,471.3823,111.4564,2851.7588,0,1.0,0.05,none,none,none,0,none,1,290026,val
39f83710d770221b,91.0,25.54,Meghalaya,West Khasi Hills,2011-07-19,827.1172,13.6467,0.8779,-0.4789,0.0034,-0.0,17.9583,14.078,124.7024,37.5321,89.2801,146.1908,175.8313,411.2906,160.1174,5871.3726,0,1.0,0.05,none,none,none,0,none,1,110015,test
4101dfad95509443,90.94,26.0,Assam,Goalpara,2015-06-19,44.56,0.2734,0.3909,0.9205,-0.2353,-0.0,0.3775,18.5238,55.651,0.0,21.3222,57.6936,203.5614,489.5503,133.0954,1971.9532,0,1.0,0.05,none,none,none,0,none,1,110017,train
f6eadb004b4c97c1,92.34,24.56,Assam,Karimganj,2013-10-13,48.2111,2.2828,0.5111,-0.8596,-0.0052,-0.0008,9.5743,15.6347,42.869,0.0,0.0,1.7893,33.9999,75.7892,16.5832,2333.497,0,1.0,0.05,none,none,none,0,none,1,170010,val
8b2f0086b7441231,94.88,27.78,Arunachal Pradesh,East Siang,2015-09-23,450.7564,39.4332,0.9715,0.237,-0.0035,-0.0002,57.6353,12.5492,483.2618,9.7367,46.2742,66.8697,116.0264,627.2616,117.5495,2465.6863,0,1.0,0.05,none,none,none,0,none,1,270025,train
f040864c59d84c83,91.78,25.24,Meghalaya,East Khasi Hills,2013-10-06,352.1592,13.5782,0.2612,0.9653,0.0196,-0.0002,33.2979,13.4114,517.1614,73.4905,150.3438,175.8728,244.3699,264.4642,181.7102,4364.0254,0,1.0,0.05,none,none,none,0,none,1,140013,train
c576f5dc7a03d420,92.44,23.56,Mizoram,Mamit,2016-10-12,710.0216,10.8304,0.5353,0.8447,-0.0051,-0.0002,14.8437,13.5464,156.4748,4.4411,18.6204,53.405,105.7862,372.0782,78.0448,2342.9277,0,1.0,0.05,none,none,none,0,none,1,170006,train
1761c393b153805a,91.26,25.64,Meghalaya,West Khasi Hills,2013-08-15,1303.0183,4.9652,-0.562,-0.8272,0.0013,0.0006,8.947,14.8268,171.7122,37.9143,42.0729,74.2032,169.0444,325.2777,117.4808,2138.8345,0,1.0,0.05,none,none,none,0,none,1,120015,val
cac48a9cb227560f,94.52,24.94,Manipur,Ukhrul,2011-05-24,966.973,23.7503,-0.2461,-0.9692,-0.0022,0.0023,26.2329,12.7842,383.9316,0.0,0.0,0.0,0.0,0.0,0.0,1197.038,0,1.0,0.05,none,none,none,0,none,1,250012,val
0eea74f48cb70ca2,95.06,28.48,Arunachal Pradesh,East Siang,2011-06-28,1172.7701,36.0181,0.5261,-0.8504,-0.0002,0.0003,48.992,12.1531,577.0971,2.4875,17.5508,39.0761,121.4629,218.2879,73.8356,2881.9834,0,1.0,0.05,none,none,none,0,none,1,280028,train
82a1c0c69767df3b,93.62,25.72,Nagaland,Dimapur,2013-08-04,229.21,7.8101,0.2159,0.9764,0.0009,-0.0003,9.3529,14.5347,46.3065,38.7703,57.2919,80.0221,122.426,308.1524,108.0068,1442.4777,0,1.0,0.05,none,none,none,0,none,1,220016,train
d71001fb8ca04f8e,90.48,25.2,Meghalaya,South Garo Hills,2013-08-11,25.7568,6.1657,0.0434,0.9991,0.0034,0.0019,6.6225,14.9171,163.4455,4.3629,22.8764,352.6636,574.7624,971.0539,349.9025,5971.0938,0,1.0,0.05,none,none,none,0,none,1,90013,train
f014b36f96c392d2,92.38,27.26,Arunachal Pradesh,West Kameng,2011-07-29,2904.3645,26.0557,-0.2482,-0.9687,-0.0028,-0.0016,31.9702,12.8256,497.4942,50.807,73.6717,92.6201,167.1964,332.0828,123.5048,1641.0282,0,1.0,0.05,none,none,none,0,none,1,170022,train
9110d21e8ec5e5db,93.42,27.1,Arunachal Pradesh,Papum Pare,2011-06-17,1176.451,19.9887,0.1034,0.9946,-0.004,-0.0007,27.9362,13.1765,386.0476,6.3383,15.9777,23.0388,83.5947,182.3112,46.4669,1850.1622,0,1.0,0.05,none,none,none,0,none,1,210022,train
d9ba3d54ea1b5fe3,96.2,28.16,Arunachal Pradesh,Lohit,2013-07-12,2599.4644,35.275,-0.1326,-0.9912,-0.0014,-0.0004,48.5039,11.9226,551.7624,1.5682,32.4892,117.5841,258.3324,407.9855,159.9915,1800.7133,0,1.0,0.05,none,none,none,0,none,1,320026,train
166ce643739bf398,96.7,27.96,Arunachal Pradesh,Lohit,2014-06-26,752.3849,36.8599,-0.9647,0.2635,-0.0004,0.0016,54.859,11.9899,349.28,0.0,18.2274,81.8321,108.2056,214.0773,75.5415,1542.9478,0,1.0,0.05,none,none,none,0,none,1,340025,val
7235663fd518cc02,93.0,24.56,Assam,Cachar,2011-09-23,564.8477,31.6249,0.3608,-0.9326,-0.0009,0.0002,41.4299,12.2599,455.862,16.896,44.7974,67.4546,139.2767,297.9155,101.0781,2542.821,0,1.0,0.05,none,none,none,0,none,1,190010,train
b5e593938d96c449,92.16,25.54,Meghalaya,Jaintia Hills,2013-07-01,1312.8053,2.7865,0.619,-0.7854,-0.0053,0.0002,4.3467,15.519,31.2186,3.8373,16.4064,90.2348,167.3346,269.8726,100.8719,1368.0874,0,1.0,0.05,none,none,none,0,none,1,160015,test
b854231dcf6033c5,92.74,24.2,Mizoram,Kolasib,2012-06-03,79.0,9.7,0.0567,-0.9984,-0.0019,0.002,11.29,14.2135,97.3718,20.5885,84.7547,130.5275,173.5846,325.4713,144.743,2410.2793,0,1.0,0.05,none,none,none,0,none,1,180009,val
f64b1af91c4ddfa0,93.62,24.24,Manipur,Churachandpur,2010-07-20,988.051,16.4194,-0.529,-0.8486,0.0013,0.0004,19.7243,13.4535,268.5253,10.3524,28.8549,99.5924,146.8147,278.0061,103.7755,1779.6031,0,1.0,0.05,none,none,none,0,none,1,220009,train
9726437c52bb0883,96.46,27.56,Arunachal Pradesh,Changlang,2009-08-27,957.9801,21.5626,0.9447,-0.3279,-0.0044,-0.0011,32.4814,13.3384,267.7226,5.0882,7.1761,33.7054,103.5574,170.6389,54.3795,1532.976,0,1.0,0.05,none,none,none,0,none,1,330024,val
586b13c0810257ee,92.04,25.72,Meghalaya,Ri-Bhoi,2013-05-11,874.6913,2.6758,-0.9479,-0.3185,0.0018,1e-04,3.3552,15.1966,35.4053,9.4141,54.0445,96.1392,129.173,208.6987,94.524,1448.103,0,1.0,0.05,none,none,none,0,none,1,150016,train
a4fd8837440ad3c2,88.48,27.74,Sikkim,North Sikkim,2007-09-11,4980.317,24.4248,0.1675,-0.9859,0.0022,-0.0005,30.4254,12.3533,504.272,24.7346,54.0525,117.7893,252.9574,426.6804,156.0478,2496.6716,0,1.0,0.05,none,none,none,0,none,1,10025,train
3b8bc40f0f51bb20,92.86,27.04,Arunachal Pradesh,East Kameng,2011-07-15,239.9514,4.6197,-0.1056,-0.9944,0.0015,0.0004,5.8477,13.9068,130.5152,35.9047,63.3357,79.4427,172.0195,325.594,116.4348,2103.0442,0,1.0,0.05,none,none,none,0,none,1,190021,train
5a3d2aeae6c7e287,93.12,26.04,Assam,Karbi Anglong,2010-07-06,90.1243,0.0648,0.5817,-0.8134,-0.0028,0.0,0.0874,18.3542,5.076,8.9321,21.2726,27.9501,92.8191,184.336,60.1472,1288.5543,0,1.0,0.05,none,none,none,0,none,1,200017,train
0b4da4fc4097fbd1,95.52,28.5,Arunachal Pradesh,Lower Dibang Valley,2015-08-19,2845.222,38.2938,-0.9851,-0.1722,0.0031,-0.0007,56.0052,12.3891,735.4221,43.4221,144.9409,238.0065,291.485,472.4727,224.4472,2920.928,0,1.0,0.05,none,none,none,0,none,1,290028,train
dc059e754160e672,94.3,28.28,Arunachal Pradesh,Upper Subansiri,2015-09-01,2053.5442,17.7239,0.7817,-0.6236,-0.0154,-0.0009,32.4986,13.0885,608.9908,32.5229,163.8412,273.4136,457.0188,577.9892,291.7681,2689.161,0,1.0,0.05,none,none,none,0,none,1,250027,train
e354d4e1e815d184,95.44,27.0,Arunachal Pradesh,Tirap,2010-07-25,763.6508,10.9891,-0.542,0.8404,-0.0069,-0.0028,18.2873,14.1836,183.1041,4.7454,43.8266,131.8525,253.8832,482.9616,165.9798,2022.789,0,1.0,0.05,none,none,none,0,none,1,290021,train
57147a879d071f11,93.18,27.92,Arunachal Pradesh,Kurung Kumey,2013-09-01,1785.4062,15.8869,0.9273,-0.3743,0.0078,-0.0005,23.1104,13.3327,400.0797,3.7141,46.1084,74.6178,123.877,366.5354,110.2327,3226.0361,0,1.0,0.05,none,none,none,0,none,1,200025,train
f0d6022c8f57666e,91.58,25.46,Meghalaya,East Khasi Hills,2013-09-02,1584.674,17.0103,-0.1893,0.9819,0.0012,0.0019,19.6661,13.3511,198.1532,16.527,44.4444,89.9038,158.7336,351.0072,121.6507,1991.6764,0,1.0,0.05,none,none,none,0,none,1,140014,test
c7de33e11c87fb45,94.68,28.08,Arunachal Pradesh,West Siang,2010-08-14,651.7505,17.2344,0.3743,0.9273,-0.0065,-0.0014,23.7829,13.1832,196.5706,1.9539,7.5467,39.2359,140.526,355.0209,78.7583,2645.5813,0,1.0,0.05,none,none,none,0,none,1,260026,val
891e664739003851,92.46,25.42,Meghalaya,Jaintia Hills,2015-08-01,1124.4365,3.0528,0.9992,-0.0391,0.0027,0.0,4.685,15.4349,112.6041,9.7854,18.2852,19.0256,101.1176,199.669,59.5909,1277.6556,0,1.0,0.05,none,none,none,0,none,1,170014,train
197c2b9267de0774,95.14,28.54,Arunachal Pradesh,Upper Siang,2012-06-02,1484.3354,30.184,0.0689,0.9976,-0.0017,0.0008,37.9537,12.6228,335.3905,4.4,4.4,6.8,39.4,207.2,37.8463,2858.215,0,1.0,0.05,none,none,none,0,none,1,280028,train
948c7b79c677f4b3,96.44,27.38,Arunachal Pradesh,Changlang,2009-09-17,1170.4686,17.5697,-0.5135,0.8581,0.0026,-0.0007,20.8536,13.2796,268.4712,1.2216,4.6796,12.4582,39.3089,95.2978,22.4455,1532.976,0,1.0,0.05,none,none,none,0,none,1,330023,test
2a0e805bf3c5bee4,94.54,25.36,Manipur,Ukhrul,2015-08-27,1199.5487,1.2674,-0.548,0.8365,-0.0113,0.0007,5.3852,15.1906,354.0258,19.1888,24.9837,63.0838,83.5315,252.4384,72.4344,1518.0431,0,1.0,0.05,none,none,none,0,none,1,260014,test
20e9be1d6c0c5e04,94.84,26.16,Nagaland,Tuensang,2012-06-22,1185.9745,18.9567,0.9527,-0.3039,0.0039,0.0008,26.4964,12.8635,399.0033,8.4108,12.095,84.2974,205.9515,301.928,119.8612,1903.9517,0,1.0,0.05,none,none,none,0,none,1,270018,test
5b2b3e40ff12a515,95.6,27.1,Arunachal Pradesh,Tirap,2010-07-21,852.3788,14.6333,0.4783,-0.8782,0.0026,-0.0013,18.1155,13.2854,300.1403,14.9597,61.9696,160.3711,242.061,461.9802,170.5718,2022.789,0,1.0,0.05,none,none,none,0,none,1,300022,train
cf1744db4f527683,91.72,27.74,Arunachal Pradesh,Tawang,2015-08-19,2677.4333,30.2685,-0.9833,-0.182,-1e-04,1e-04,41.5662,11.8128,633.387,16.6116,51.3084,92.4672,189.9547,240.4603,108.4991,1786.4222,0,1.0,0.05,none,none,none,0,none,1,140025,train
7eb8c751001140f8,93.68,24.4,Manipur,Churachandpur,2012-06-03,1011.1727,11.6861,-0.8992,0.4375,0.0032,0.0006,14.9986,13.5913,202.952,29.7437,98.1839,135.9412,180.5343,337.9645,153.2424,1690.2374,0,1.0,0.05,none,none,none,0,none,1,220010,train
0def6cc043c7923f,94.1,25.08,Manipur,Senapati,2015-06-24,994.1822,24.7692,-0.1626,0.9867,-0.0059,-0.0003,34.6032,13.2994,298.9824,26.4788,28.7401,31.9878,91.8601,117.201,51.2886,1422.8877,0,1.0,0.05,none,none,none,0,none,1,240013,train
67d247f014f49b2e,92.1,23.92,Tripura,Dhalai,2008-08-29,243.4805,16.2746,-0.8449,0.5349,0.0013,-0.0002,20.509,13.7232,213.6654,13.1969,20.9079,34.9554,64.7829,129.7725,46.7529,2351.7805,0,1.0,0.05,none,none,none,0,none,1,160008,train
f60da48bcd50603e,90.62,25.44,Meghalaya,East Garo Hills,2007-07-26,512.6856,13.7376,0.8258,-0.564,0.004,0.0002,19.1377,13.4265,314.3264,138.892,485.774,568.1292,832.9387,957.008,617.601,4004.7107,0,1.0,0.05,none,none,none,0,none,1,100014,train
36d0c8ceef4bc715,93.46,26.78,Assam,Sonitpur,2009-08-12,72.0253,0.3209,0.937,-0.3493,0.001,1e-04,1.2818,18.0718,8.0413,7.7689,16.9742,30.5337,100.3342,184.6143,64.9075,1584.6074,0,1.0,0.05,none,none,none,0,none,1,210020,test
f4daa6caa791b8e9,92.2,25.12,Meghalaya,,2008-06-14,31.3473,5.2003,-0.9411,-0.3381,-0.0024,0.0,7.7885,14.5437,65.6872,7.8894,31.1736,59.4069,186.1484,357.784,104.8063,2864.3525,0,1.0,0.05,none,none,none,0,none,1,160013,test
cf13c9bf8164109c,95.66,27.82,Assam,Tinsukia,2011-05-31,128.0624,0.7939,0.7994,-0.6009,-0.0021,0.0,1.0642,17.2073,5.4608,13.601,19.8035,19.8035,79.2013,122.4021,44.5187,2281.7566,0,1.0,0.05,none,none,none,0,none,1,300025,train
51b56a381495c255,94.34,28.96,Arunachal Pradesh,Upper Siang,2012-06-02,3745.9983,16.5926,-0.9083,-0.4183,0.0006,-0.0006,22.0004,12.9338,460.586,0.0,0.0,0.0,0.0,0.0,0.0,2744.831,0,1.0,0.05,none,none,none,0,none,1,250030,train
d1a0b577b3b96a0a,92.54,27.42,Arunachal Pradesh,West Kameng,2010-08-20,1810.8672,26.1914,0.1927,-0.9812,0.0046,-0.0004,33.8561,12.4717,618.937,10.7177,25.5235,88.1569,109.3493,213.5052,80.8261,1772.682,0,1.0,0.05,none,none,none,0,none,1,180023,test
9c791ef0eae861f7,96.48,27.58,Arunachal Pradesh,Changlang,2015-06-16,1054.6641,23.8681,-0.9659,0.259,-0.0021,0.0027,30.5928,12.5375,340.4626,12.754,67.2008,200.1509,271.1383,364.2341,177.1961,1532.976,0,1.0,0.05,none,none,none,0,none,1,330024,val
f17d3f4e53f921c8,91.82,25.78,Meghalaya,Ri-Bhoi,2016-04-19,659.2392,5.1846,0.8085,-0.5884,-0.001,0.0008,8.092,15.0197,107.9511,5.8409,32.4395,41.9016,64.5932,123.174,47.7612,1795.0524,0,1.0,0.05,none,none,none,0,none,1,150016,train
9546614e3a1e8886,95.62,28.52,Arunachal Pradesh,Lower Dibang Valley,2015-07-22,1419.0579,50.2093,-0.487,0.8734,-0.0005,0.0009,79.5032,11.3645,587.7846,5.9563,22.0267,29.3061,168.1415,459.0526,118.104,2920.928,0,1.0,0.05,none,none,none,0,none,1,300028,train
bb82318e990a0ad3,92.52,23.86,Mizoram,Mamit,2009-09-17,54.9939,9.4812,0.098,0.9952,-0.0011,0.004,17.0664,14.0681,210.5424,9.6525,17.4595,112.5059,243.1671,396.8055,142.6064,2299.678,0,1.0,0.05,none,none,none,0,none,1,170007,train
d7f1a424e41099f6,92.38,24.62,Assam,Karimganj,2016-05-18,58.4667,2.8386,0.8013,-0.5983,0.0077,0.0005,8.0809,15.5007,89.5948,188.9328,228.1858,271.4377,285.5911,532.4837,278.1656,2719.7605,0,1.0,0.05,none,none,none,0,none,1,170011,val
11ec74c8ae04f44c,93.56,27.02,Arunachal Pradesh,Papum Pare,2011-09-06,555.576,23.1034,0.9837,0.18,0.0013,0.0002,29.0551,13.1645,232.007,1.852,1.852,29.8592,30.5622,122.8275,30.8371,1850.1622,0,1.0,0.05,none,none,none,0,none,1,220021,val
0c7ecd49912d3ac9,94.38,28.88,Arunachal Pradesh,West Siang,2007-08-26,3249.6545,17.2514,0.4673,-0.8841,0.0106,0.0023,27.7317,13.0202,701.7107,0.0,0.0,0.0,0.0,0.0,0.0,2744.8914,0,1.0,0.05,none,none,none,0,none,1,250030,train
3bb8379c0844fa06,95.96,27.58,Arunachal Pradesh,Lohit,2016-06-12,161.408,0.5413,-0.5588,0.8293,-0.0069,-0.0,1.2032,17.4266,9.6936,3.6901,3.8369,43.412,53.4655,251.6489,47.3031,2187.9792,0,1.0,0.05,none,none,none,0,none,1,310024,train
fc3cb6f6c8f7bd1f,93.5,26.7,Assam,Golaghat,2011-08-12,75.3988,0.4029,-0.993,0.1181,0.0032,0.0,1.2003,17.5393,14.1616,2.1822,12.6401,30.2858,184.1892,357.3837,87.9022,1584.6074,0,1.0,0.05,none,none,none,0,none,1,210020,test
180e311cd6c2e455,93.24,26.52,Assam,Karbi Anglong,2010-04-21,200.7622,15.844,0.9651,-0.2619,-0.0016,-0.0007,20.8589,13.7244,153.4545,1.7238,87.7944,121.6032,144.4436,262.7069,119.842,1493.7881,0,1.0,0.05,none,none,none,0,none,1,200019,train
3f7c10d08c1e87e4,92.92,25.1,Assam,North Cachar Hills,2013-09-01,408.0896,16.5597,0.9468,-0.3219,0.0059,0.0007,22.5207,13.1012,394.1572,0.0,3.4787,28.6236,63.6863,341.843,58.1231,2324.5488,0,1.0,0.05,none,none,none,0,none,1,190013,val
6a6d220d616d443a,93.44,25.16,Manipur,Tamenglong,2010-06-07,1212.9574,47.6717,0.6284,-0.7779,0.001,-0.0002,70.295,11.5848,588.0522,8.3927,79.5394,98.0493,154.6897,222.5896,113.1405,1468.9883,0,1.0,0.05,none,none,none,0,none,1,210013,train
5cb7af3a48b3a836,95.88,27.26,Arunachal Pradesh,Changlang,2010-05-31,555.5321,27.8625,0.4929,-0.8701,0.002,-0.0,34.0266,12.9396,311.1004,5.7165,20.4354,35.7666,112.3407,418.7078,91.7953,2156.661,0,1.0,0.05,none,none,none,0,none,1,310022,train
28bcba928cbc34c4,94.28,27.8,Arunachal Pradesh,Lower Subansiri,2013-06-01,853.8728,36.7099,-0.4871,0.8733,-0.0017,-0.0002,48.2939,13.0246,465.7642,6.1257,25.7698,40.9249,90.6718,253.3869,66.166,2398.842,0,1.0,0.05,none,none,none,0,none,1,240025,train
9e93c4decd97e705,93.6,27.62,Arunachal Pradesh,Lower Subansiri,2015-08-11,1817.6967,36.3383,1.0,1e-04,-0.002,0.0004,52.5782,12.3312,464.0778,0.7194,6.0596,53.1445,104.7836,328.3384,79.2704,3162.6768,0,1.0,0.05,none,none,none,0,none,1,220024,train
1c37d738aa84a93e,93.14,27.04,Arunachal Pradesh,East Kameng,2010-06-15,1447.9227,8.1243,0.2942,0.9558,-0.0365,-0.0005,29.621,14.306,426.0436,1.015,92.4247,152.836,419.1835,643.038,237.854,2731.1904,0,1.0,0.05,none,none,none,0,none,1,200021,train
d4dfedb945862dbe,94.82,28.82,Arunachal Pradesh,Upper Siang,2010-08-17,369.3567,19.7832,-0.5175,0.8557,-0.0007,0.0043,24.346,12.5058,407.7068,10.1369,13.8276,43.9175,82.6324,222.8326,57.7951,2703.382,0,1.0,0.05,none,none,none,0,none,1,270029,test
7f009aa46f65a11e,91.52,23.32,Tripura,South Tripura,2015-09-01,38.9599,2.0967,-0.8536,0.521,0.0032,-0.0,2.5064,15.9776,32.9247,56.6024,159.4398,174.8566,410.839,495.8348,233.7075,2277.1672,0,1.0,0.05,none,none,none,0,none,1,130005,train
4ca78d6e8a54a0b4,94.9,26.44,Nagaland,Tuensang,2013-07-01,402.0765,7.6119,-0.7296,-0.6838,-0.0006,-0.0004,9.6292,13.8862,126.5852,23.0809,35.4841,121.7925,207.4376,293.1147,127.2243,2031.727,0,1.0,0.05,none,none,none,0,none,1,270019,train
4b03de9c76bfb878,93.86,25.32,Manipur,Tamenglong,2010-03-27,2172.1257,31.4414,-0.9735,-0.2286,-0.0006,0.0002,43.8968,12.105,427.7219,37.203,37.9112,37.9112,38.0237,51.8933,38.9451,1501.3524,0,1.0,0.05,none,none,none,0,none,1,230014,train
270562424636ad10,96.28,28.78,Arunachal Pradesh,Upper Dibang Valley,2008-08-28,2832.076,42.2415,0.8322,-0.5545,0.0016,0.0009,62.0894,11.862,977.6304,11.0494,28.1464,40.1239,111.0048,237.0721,72.9788,2065.509,0,1.0,0.05,none,none,none,0,none,1,330029,train
7610339dbb8e0784,90.82,25.8,Meghalaya,East Garo Hills,2015-06-19,414.9486,13.0243,-0.6313,0.7755,0.0006,0.0004,15.3636,13.8139,168.4451,0.7444,28.2506,142.5558,742.8778,1170.2394,354.747,2868.5374,0,1.0,0.05,none,none,none,0,none,1,110016,train
11a2083a944da8fd,94.86,25.8,Nagaland,Tuensang,2016-07-07,751.3363,30.5869,-0.5769,0.8168,0.0019,0.0011,38.8387,12.2705,444.2146,12.8994,53.7287,108.3961,169.1397,326.8287,120.3386,1784.5413,0,1.0,0.05,none,none,none,0,none,1,270016,train
e966ab64a3bc1984,94.54,25.56,Manipur,Ukhrul,2013-07-12,1061.5159,25.7734,0.5347,-0.845,-0.0035,0.0002,32.2337,12.7742,421.8816,36.8591,77.2191,141.8187,273.4446,316.2114,168.354,1582.398,0,1.0,0.05,none,none,none,0,none,1,260015,train
9ae01134a06f6619,95.32,28.74,Arunachal Pradesh,Upper Siang,2010-08-27,2743.8704,25.8695,0.8843,0.4669,-0.0026,-0.0014,34.2723,12.6539,490.4612,8.8947,24.0565,71.3015,141.9647,294.8044,92.3213,2475.885,0,1.0,0.05,none,none,none,0,none,1,290029,test
194acb200d8329c3,96.64,28.44,Arunachal Pradesh,Lohit,2014-09-21,4008.8845,37.1221,-0.2129,-0.9771,-0.0002,0.0006,49.0348,11.6005,588.5337,53.4,88.4,90.0,156.6,361.4,114.5344,1588.8076,0,1.0,0.05,none,none,none,0,none,1,340028,val
b590772395d03ebb,91.22,25.32,Meghalaya,West Khasi Hills,2010-08-20,748.5136,32.7887,-0.7439,0.6682,0.0026,1e-04,47.8604,12.552,282.025,105.8696,371.5539,643.764,704.8584,1003.5657,557.8423,8121.935,0,1.0,0.05,none,none,none,0,none,1,120014,train
a58eea69aa8b75e1,92.92,24.7,Assam,Cachar,2007-08-26,21.4247,0.4455,-0.9188,0.3947,0.0114,0.0,0.6252,17.2934,7.2679,30.2894,55.2491,86.5195,157.4385,321.603,110.7294,2521.342,0,1.0,0.05,none,none,none,0,none,1,190011,train
e744104e60d30aa2,94.02,24.22,Manipur,Chandel,2015-09-01,1328.5776,31.0996,0.5134,-0.8582,0.0026,-0.0004,40.1972,12.4364,395.6446,3.004,4.6158,23.7387,67.0447,166.6499,42.2121,1498.743,0,1.0,0.05,none,none,none,0,none,1,230009,test
1c85fc9d52fd48db,94.56,26.6,Nagaland,Mokokchung,2010-09-13,781.5948,37.8529,0.3017,-0.9534,0.0013,0.0004,51.6651,12.2225,448.4562,8.8969,21.365,53.8224,96.7908,283.2073,72.8154,1907.999,0,1.0,0.05,none,none,none,0,none,1,260019,test
ca8c4829e8673757,92.24,26.82,Assam,Darrang,2007-05-23,123.8543,1.0231,-0.9949,0.101,-0.0004,1e-04,1.2536,16.2765,12.9653,21.0012,22.8953,38.6676,71.0332,153.4936,54.4859,1768.133,0,1.0,0.05,none,none,none,0,none,1,160020,train
1a90739f7625686e,93.26,23.1,Mizoram,Champhai,2016-06-12,1162.1796,24.2242,0.5283,0.849,-0.0043,-0.0011,29.5291,12.5676,359.3259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.05,none,none,none,0,none,1,200004,train
866b3f133cbf96d6,94.18,28.3,Arunachal Pradesh,Upper Subansiri,2013-07-15,1274.4487,27.4538,0.996,-0.0892,-0.0066,-0.0009,39.2108,12.5221,575.3267,4.9928,44.0261,88.7676,218.9493,494.3776,152.7363,2689.161,0,1.0,0.05,none,none,none,0,none,1,240027,train
0f1febad19e4915b,92.72,27.42,Arunachal Pradesh,West Kameng,2010-10-08,2254.356,20.6598,0.8267,0.5626,-0.0028,-0.0008,27.2551,13.04,419.0447,6.8148,15.0672,15.0672,176.9224,299.0021,78.3533,1866.9108,0,1.0,0.05,none,none,none,0,none,1,180023,test
fdf31fd21de595ca,93.88,26.82,Assam,Golaghat,2010-06-03,73.5,1.8067,-0.6274,0.7787,-0.0011,1e-04,1.9282,16.6879,9.2637,40.5727,78.3422,82.5348,155.521,335.7532,121.3169,1871.4562,0,1.0,0.05,none,none,none,0,none,1,230020,train
8cbe96a8058cb339,93.78,26.0,Assam,Karbi Anglong,2007-07-16,138.7938,1.2026,0.8507,0.5256,-0.0122,-1e-04,3.5768,16.2174,9.6849,19.4814,36.8442,58.5183,106.3281,240.3608,81.3878,1440.5787,0,1.0,0.05,none,none,none,0,none,1,220017,test
08e771afc4fc5013,92.8,22.48,Mizoram,Lawngtlai,2014-09-22,470.9212,14.629,-0.4754,-0.8798,0.003,-0.0004,19.8455,13.5684,316.2969,1.001,29.9973,162.996,374.9818,668.9622,229.9529,2049.6504,0,1.0,0.05,none,none,none,0,none,1,190001,train
e5fcc3bd253f3b1d,92.22,25.44,Meghalaya,Jaintia Hills,2007-10-16,1211.3027,0.2057,0.3496,0.9369,0.0262,-0.0,0.4436,18.0056,71.6386,8.5214,15.3551,36.1125,78.9126,139.134,50.3718,1368.0874,0,1.0,0.05,none,none,none,0,none,1,160014,train
cfd96a9abf5a4c46,91.28,26.46,Assam,Nalbari,2012-06-20,48.0342,0.4798,0.9589,0.2838,-0.032,-0.0,2.4852,17.289,12.3383,10.4797,14.5073,154.7673,314.676,517.7328,186.4632,1857.67,0,1.0,0.05,none,none,none,0,none,1,120019,train
69c09a62ef9cd155,90.62,25.18,Meghalaya,South Garo Hills,2010-09-16,38.9579,4.6653,0.6493,0.7606,-0.0039,-0.0005,6.0415,15.216,41.8099,11.0659,138.638,303.8896,473.745,1525.5934,368.8959,5971.0938,0,1.0,0.05,none,none,none,0,none,1,100013,train
c5b17116de76406b,95.4,27.82,Assam,Dhemaji,2012-06-10,124.5108,0.4716,0.382,-0.9242,-0.0016,0.0,0.5768,17.7553,9.5206,17.4,17.4,90.4,120.8635,318.2443,90.8677,2267.1453,0,1.0,0.05,none,none,none,0,none,1,290025,train
e063a6ca2ab2f339,95.22,27.08,Assam,Sibsagar,2012-06-07,112.2651,0.61,0.8215,-0.5702,0.0054,1e-04,0.8339,16.9184,11.7233,2.1532,72.4252,99.7829,106.5333,289.7939,99.9568,2083.4573,0,1.0,0.05,none,none,none,0,none,1,280022,train
